date,run_id,portfolio,cash,market_value,equity,daily_pnl,daily_return,cumulative_return,holdings_json,signals_json,notes
2025-11-03,19043506790,personal,0.0,0.0,0.0,0.0,0.0,0.0,{},{},
2025-11-04,19056041810,personal,806.6,19239.49,20046.08,-0.39,-1.9e-05,0.0,"{""AMD"":{""qty"":3.0,""avg_cost"":0.0,""mark"":259.655},""AMZN"":{""qty"":0.1013,""avg_cost"":0.0,""mark"":253.99},""ARCC"":{""qty"":24.36,""avg_cost"":0.0,""mark"":20.41},""ASTS"":{""qty"":6.49,""avg_cost"":0.0,""mark"":71.145},""CCCX"":{""qty"":28.0,""avg_cost"":0.0,""mark"":null},""CRWD"":{""qty"":0.5558,""avg_cost"":0.0,""mark"":551.945},""FSLR"":{""qty"":3.0,""avg_cost"":0.0,""mark"":265.62},""NVDA"":{""qty"":3.5,""avg_cost"":0.0,""mark"":207.0},""QBTS"":{""qty"":229.08,""avg_cost"":0.0,""mark"":33.09},""QUBT"":{""qty"":75.39,""avg_cost"":0.0,""mark"":15.39},""RGTI"":{""qty"":7.17,""avg_cost"":0.0,""mark"":39.1},""RKLB"":{""qty"":7.27,""avg_cost"":0.0,""mark"":61.29},""SNOW"":{""qty"":1.5,""avg_cost"":0.0,""mark"":277.165},""TTWO"":{""qty"":1.8,""avg_cost"":0.0,""mark"":255.63},""VOO"":{""qty"":1.24,""avg_cost"":0.0,""mark"":628.07},""VTI"":{""qty"":11.48,""avg_cost"":0.0,""mark"":335.71},""ZS"":{""qty"":2.0,""avg_cost"":336.50316749999996,""mark"":336.335}}","{""AMD"":{""TS"":0.253768,""NS"":0.428051,""CDS"":0.319261,""decision"":""Hold"",""wT"":0.6242135775975561,""wN"":0.37578642240244386},""AMZN"":{""TS"":0.59671,""NS"":0.292974,""CDS"":0.476376,""decision"":""Buy/Add"",""wT"":0.6038215927514041,""wN"":0.39617840724859593},""ARCC"":{""TS"":0.074896,""NS"":0.273615,""CDS"":0.137365,""decision"":""Hold"",""wT"":0.6856389763508213,""wN"":0.31436102364917873},""ASTS"":{""TS"":-0.408662,""NS"":0.330262,""CDS"":-0.190169,""decision"":""Sell/Trim"",""wT"":0.7043100221980941,""wN"":0.29568997780190587},""CCCX"":{},""CRWD"":{""TS"":0.572459,""NS"":0.39393,""CDS"":0.516142,""decision"":""Buy/Add"",""wT"":0.6845507634757533,""wN"":0.3154492365242468},""FSLR"":{""TS"":0.560357,""NS"":0.262778,""CDS"":0.471824,""decision"":""Buy/Add"",""wT"":0.7024890404714805,""wN"":0.29751095952851947},""NVDA"":{""TS"":0.566495,""NS"":0.155882,""CDS"":0.401579,""decision"":""Buy/Add"",""wT"":0.5983670395852458,""wN"":0.4016329604147542},""QBTS"":{""TS"":-0.210204,""NS"":0.076843,""CDS"":-0.111479,""decision"":""Hold"",""wT"":0.6560674815419474,""wN"":0.34393251845805256},""QUBT"":{""TS"":-0.193097,""NS"":0.198488,""CDS"":-0.072802,""decision"":""Hold"",""wT"":0.6928010520666803,""wN"":0.30719894793331964},""RGTI"":{""TS"":-0.334326,""NS"":0.107714,""CDS"":-0.173415,""decision"":""Sell/Trim"",""wT"":0.6359816069374694,""wN"":0.3640183930625306},""RKLB"":{""TS"":-0.304953,""NS"":0.354918,""CDS"":-0.105706,""decision"":""Hold"",""wT"":0.6980518187145643,""wN"":0.30194818128543566},""SNOW"":{""TS"":0.608297,""NS"":0.384382,""CDS"":0.532983,""decision"":""Buy/Add"",""wT"":0.6636477487641244,""wN"":0.3363522512358756},""TTWO"":{""TS"":-0.261978,""NS"":0.292393,""CDS"":-0.092185,""decision"":""Hold"",""wT"":0.6937192567497892,""wN"":0.30628074325021076},""VOO"":{""TS"":0.364212,""NS"":0.189617,""CDS"":0.304494,""decision"":""Hold"",""wT"":0.6579611610004501,""wN"":0.34203883899954995},""VTI"":{""TS"":0.208563,""NS"":0.653462,""CDS"":0.335131,""decision"":""Hold"",""wT"":0.7155128557743058,""wN"":0.28448714422569427},""ZS"":{""TS"":0.533219,""NS"":0.558472,""CDS"":0.540288,""decision"":""Buy/Add"",""wT"":0.7200692841389642,""wN"":0.27993071586103585}}",
